Date,ACB,AGR,CTC,CTG,EIB,HOM,MAS,MBB,SHB,STB
25/01/2017,23.6,2.89,6,18.55,9.58,6.5,144,14.15,4.8,10.2
25/04/2017,22.1,3.45,4.5,17.1,11.5,5.8,90.2,14.9,7.6,11.1
25/05/2017,25.1,3.49,4.1,18.9,11.5,5.6,101.5,19.1,7.1,12.4
25/07/2017,25.1,4.43,4.7,19.1,11.8,4.7,94,22.1,7.9,12.5
25/08/2017,27.6,5.76,4.5,18.85,12,4.3,89,22.95,7.8,11.8
25/09/2017,30.1,5.8,4.5,19.4,12.45,4.5,83.7,22.9,8.1,12.3
25/10/2017,31.9,5.14,4,19.1,11.5,4.3,91.8,22.7,8.1,11.3
25/12/2017,34.5,5.36,3.4,22.2,12.25,4.1,90,25,9,12.35
26/04/2017,22.7,3.41,4.5,17.2,11.1,5.9,91,15.05,7.4,11.85
26/05/2017,25,3.49,4.1,18.9,11.7,5.6,102,19.45,7,12.3
26/06/2017,26.1,3.9,5,20.25,12.7,5.5,95.8,21.7,7.5,14.2
26/07/2017,25.6,4.43,4.7,19.45,12.15,4.7,88,22.1,8,12.8
26/09/2017,30.6,5.95,4.5,19.45,12.4,4.5,85.8,22.75,8,12.5
26/10/2017,31.5,4.97,4,18.8,11.4,4.3,91,22.5,7.9,11.35
26/12/2017,34.7,5.51,3.4,23.15,12.2,4.1,90,25,9.1,12.6
27/02/2017,22.9,3.15,6,18.3,10.5,6.4,103,14.1,5.1,10.45
27/03/2017,25.2,04.03,5.7,18.8,11.9,6.2,104,15.45,6.1,11.4
27/04/2017,22.7,3.47,4.5,17.3,11.4,6,92.8,15.2,7.5,12.4
27/06/2017,25.9,3.76,5,20,12.7,5.5,95.8,21.7,7.5,14.35
27/07/2017,25.4,4.45,4.8,19.3,11.9,4.8,92,22.2,8,12.65
27/09/2017,30.1,5.9,4.5,18.8,12.4,4.4,88,22.7,8.1,12.25
27/10/2017,31.9,4.8,4,19.1,11.4,4.2,90.9,23,8,11.35
27/11/2017,34.2,5.58,3.5,23.4,12.55,4.3,89.5,24.4,8.8,12.55
27/12/2017,36.5,5.5,3.4,23.3,12.2,4,89.6,25.1,9.2,12.85
28/02/2017,22.9,3.37,6,18.25,10.65,6,104.7,14,5.3,10.3
28/03/2017,24.7,3.92,5.7,18.5,11.95,6.1,103.9,15.35,5.8,11.15
28/04/2017,23.2,3.45,4.1,17.35,11.2,6,100,15.8,7.5,11.55
28/06/2017,25.8,3.8,5,20.15,12.6,5.4,95,21.8,7.5,14.2
28/07/2017,25.8,4.6,4.8,19.5,12.15,5,92,23.5,8,12.8
28/08/2017,28.5,5.7,4.5,18.85,12.05,4.2,89.9,23.05,7.8,11.75
28/09/2017,30.3,5.72,4.3,18.5,12.3,4.3,88,22.55,8,12.6
28/11/2017,34,5.57,3.7,23.1,12.35,4.2,89.4,24.25,8.8,12.6
28/12/2017,36.8,5.67,3.4,24.25,12.55,4.1,89,25.65,9.2,12.95
29/03/2017,24.6,3.66,5.7,18.35,11.8,6.1,101.6,15.3,5.8,11.2
29/05/2017,25.1,3.46,4,19.55,11.75,5.7,98,19.2,6.9,12.7
29/06/2017,26,3.91,4.6,20.15,12.6,5.5,95.2,22.3,7.5,14.1
29/08/2017,28.6,5.56,4.5,18.7,12.2,4.2,89.9,22.95,7.8,11.6
29/09/2017,30.6,5.73,4.1,18.5,12.5,4.4,88,21.75,8,12.5
29/11/2017,34.5,5.48,3.7,24.1,12.45,4.2,89.4,25,9.4,13.2
29/12/2017,36.9,06.06,3.4,24.2,12.65,4.1,89.8,25.4,9.3,12.85
30/03/2017,24.7,3.89,5.7,18.35,11.8,6.2,101.8,15.55,5.9,11.25
30/05/2017,25,3.42,4.3,18.9,11.8,5.7,97,19,6.9,12.6
30/06/2017,25.9,3.86,4.6,20.25,12.9,5.6,95.1,22.3,7.6,13.8
30/08/2017,28.5,5.5,4.5,18.55,12.15,4.2,89.5,23.2,7.7,11.45
30/10/2017,31.3,4.67,4,18.95,11.15,4.3,89.7,22.6,7.9,11.25
30/11/2017,34.9,5.56,3.7,24.3,12.45,4.2,87.5,25.6,9.4,13.1
31/03/2017,24.5,3.7,5.7,18.1,11.65,6.2,101.3,15.35,5.7,11.45
31/05/2017,25,3.4,4.7,18.8,11.9,5.8,98.9,18.85,7.2,12.5
31/07/2017,26,4.76,4.8,20.4,11.6,5,91,23.8,8.3,13.1
31/08/2017,28.7,5.58,4.5,19.05,12.15,4.1,88.3,23.75,7.9,11.7
31/10/2017,30.6,4.58,4,18.75,11.4,4.5,90.4,22.6,7.8,11
