Date,ACB,AGR,CTC,CTG,EIB,HOM,MAS,MBB,SHB,STB
24/06/2013,16.3,5.2,6.1,19.6,14.9,6.3,23.4,13.1,6.9,17.5
24/07/2013,16,4.9,6.7,19.5,14.6,5.9,33,13.1,6.6,17
24/09/2013,15.5,4.5,6.5,16.1,14.1,4.9,,13.2,6.7,17.5
24/10/2013,15.6,4.4,6.5,17.5,13.9,5.2,,12.9,6.9,17.5
24/12/2013,15.7,5,7.5,16.6,12.7,6.1,15.3,12.6,6.9,16.9
25/01/2013,17.6,5.9,6,22.6,15.8,6.1,19.3,13.9,6.7,22.2
25/02/2013,16.8,5.9,6.1,22,15.9,6.9,19.5,13.6,7.7,21.6
25/03/2013,16.5,5.5,5.9,19,14.8,6.9,20,13.1,6.9,21.6
25/04/2013,16,4.7,5.8,18.3,14.6,6.4,24.2,12.9,6.6,21.2
25/06/2013,16.1,5,6.1,19.1,14.7,6,21.1,13,6.7,17.5
25/07/2013,15.8,4.8,6.7,19.5,14.4,5.9,34,13,6.5,17
25/09/2013,15.5,4.5,6.4,16.4,14.1,5,,13.5,6.7,17.8
25/10/2013,15.6,4.4,6.3,17.5,13.9,5.2,,12.9,7,17.3
25/11/2013,15.7,5.1,,17.1,12.9,5.5,33,12.8,7.1,17.8
25/12/2013,15.6,4.9,7.4,16.5,12.7,6,19.3,12.5,6.9,16.9
26/02/2013,16.4,5.6,5.8,20.5,15.5,6.5,21.4,13.2,7.2,21.2
26/03/2013,16.3,5.5,5.7,19.1,14.8,6.9,20,13.1,6.8,21.2
26/04/2013,16,4.7,5.8,18.4,14.5,6.3,24.2,12.9,6.6,21.6
26/06/2013,16.1,5.1,6.3,19.6,14.8,6.1,21.1,13,6.7,17.5
26/07/2013,15.9,4.8,6.7,19.5,14.4,5.6,33,13,6.5,17
26/08/2013,15.5,4.7,6.2,18.9,14.1,6.1,,13.1,6.5,16.9
26/09/2013,15.5,4.3,6.5,16.4,14,5,,13.5,6.7,17.5
26/11/2013,15.7,5,7,17.2,12.7,5.6,19.3,12.8,7,17.3
26/12/2013,15.6,4.9,7,16.5,12.6,5.9,,12.5,6.8,16.9
27/02/2013,16.5,5.7,5.8,21.1,15.5,6.7,21.1,13.2,7.4,21
27/03/2013,16.3,5.4,5.7,19,14.8,6.9,22,13,6.7,20.9
27/05/2013,16.5,5.2,6.4,18.6,14.9,6.5,24.2,13.2,7.5,17.8
27/06/2013,16.1,5.3,6.1,20.1,15.1,6.2,33,13.2,6.8,17.5
27/08/2013,15.5,4.6,,19.2,14.2,5,,13.1,6.5,16.9
27/09/2013,15.5,4.5,,16.2,14.1,5,,13.4,6.7,17.5
27/11/2013,15.7,5,7.7,17.2,13.1,5.7,16.5,12.8,7,17.4
27/12/2013,15.7,4.8,7.6,16.3,12.5,6,,12.5,6.9,17
28/01/2013,17.7,6.1,6.1,22.9,16.9,6.7,19.3,14,7,22.8
28/02/2013,16.5,5.6,5.8,20,15.7,6.7,21.1,13.4,7.4,21.6
28/03/2013,16.4,5.4,5.7,18.8,14.6,6.9,22,12.9,6.6,20.6
28/05/2013,16.6,5.3,6.4,18.6,15,6.4,24.2,13.2,7.6,17.6
28/06/2013,16.1,5.1,6.3,20,15.1,6.2,25.3,13.2,6.9,17.5
28/08/2013,15.2,4.5,6.3,18.9,14.1,4.8,32.9,13.1,6.4,16.8
28/10/2013,15.5,4.4,6.3,17.3,13.9,5.1,,12.8,6.9,17.1
28/11/2013,15.5,5,7.7,17.2,13.3,5.7,17.5,12.8,7,18.2
29/01/2013,17.9,5.8,6.1,23.5,17.4,6.6,21.1,14,7.3,23
29/03/2013,16.4,5.2,5.4,18.8,14.5,6.9,22,12.9,6.6,20.7
29/05/2013,16.6,5.4,6.3,18.6,14.9,6.4,21.1,13.2,7.5,17.6
29/07/2013,15.9,4.6,6.3,19.2,14.5,5.6,22.8,13.1,6.3,17
29/08/2013,15.2,4.5,,19.4,14.1,5,32.9,13,6.3,16.9
29/10/2013,15.6,4.4,6.6,17.4,13.8,5.1,,12.7,6.9,17.1
29/11/2013,15.6,4.8,7.7,17.2,13.3,5.5,17.5,12.7,7,17.3
30/01/2013,17.9,5.9,6,23.4,17,6.5,22,14.1,7.4,22.8
30/05/2013,16.5,5.5,6.3,18.6,14.9,6.3,,13.2,7.7,17.8
30/07/2013,16,4.7,6.2,19.3,14.6,5.8,23.2,13.1,6.4,17.1
30/08/2013,15.4,4.5,6.2,19.5,14.7,5,25,13.1,6.4,16.9
30/09/2013,15.5,4.5,6.5,16.6,14.1,5.1,,13.5,6.8,17.7
30/10/2013,15.6,4.4,6.4,17.7,13.7,5.1,,12.8,6.9,17
30/12/2013,15.7,4.7,7.6,16,12.3,6,33,12.5,6.8,17.1
31/01/2013,17.7,5.8,5.8,23,16.6,6.2,17.6,13.9,7.1,22.8
31/05/2013,16.5,5.4,6.3,18.8,14.9,6.4,22,13.4,7.4,17.8
31/07/2013,15.8,4.7,6.2,19.2,14.7,5.7,23.2,13.1,6.4,17
31/10/2013,15.6,4.3,6.6,17.4,13.6,5.1,,12.7,6.9,16.8
31/12/2013,15.6,4.8,7.8,16.2,12.5,6,33,12.7,6.9,17.2
1/4/2014,16.9,8.3,8.7,16.6,14.1,8.1,55,15.5,10.2,19.6
1/7/2014,15.5,7.4,6.1,14.6,13.2,6.8,70,13.9,9.7,20.5
1/8/2014,15.4,6.5,7.3,14.7,12.8,7.4,67,13.5,8.7,19.6
1/10/2014,15.2,7.6,7.5,14.4,12.2,9,90,13.6,9.2,19.1
1/12/2014,15.2,6.5,6.7,14,11.7,8,92,12.7,8.7,18.8
2/1/2014,15.7,4.8,7.5,16.4,12.8,6,32,12.5,6.8,17.1
2/4/2014,16.8,7.9,8.3,16.6,14,7.8,55,15.5,10.6,19.6
2/6/2014,15.5,6.3,7.7,14.8,13.3,6.5,56,13.4,8.8,19.9
2/7/2014,15.5,7.5,6.1,14.5,13.1,6.9,70,13.9,9.8,20.3
2/10/2014,15.2,7.7,8,14.7,12.3,9,90,13.7,9.2,19.1
2/12/2014,15.1,6.6,6.7,14,11.8,8,92,12.7,8.6,18.5
3/1/2014,15.8,4.8,7.5,16.3,12.8,6,33,12.5,6.8,17.2
3/3/2014,16.7,5,7.4,17.1,13.5,7.9,39,15,9,20.2
3/4/2014,17.2,8.4,8.3,16.8,14.1,8.1,55,15.8,10.9,19.7
3/6/2014,15.3,6.5,7,14.6,13.3,6.4,56,13.4,8.9,20.3
3/7/2014,15.6,7.7,6.4,14.7,13.2,7.5,70,14,9.9,20.4
3/9/2014,15.4,7.4,8,15.2,12.7,8,83,14.3,9.7,19.5
3/10/2014,15.1,7.5,8,14.6,12.3,9.1,87.6,13.6,9.2,18.8
3/11/2014,15.3,6.7,6.9,14.6,12.1,8.3,88.1,13.2,8.7,19.1
3/12/2014,15.2,6.6,6.7,14,12.6,8.2,93,12.9,8.7,18.5
4/3/2014,16.6,5,7.5,16.9,13.4,7.6,39,15,8.9,20
4/4/2014,17.1,8.3,8.3,16.8,14.1,8,55,15.6,10.7,19.7
4/6/2014,15.5,6.3,7.4,14.5,13.2,6.4,56,13.3,8.7,20.3
4/7/2014,15.5,7.7,6.4,14.7,13.3,7.2,65,14.1,9.3,20.4
4/8/2014,15.4,6.6,7.3,14.6,12.7,7.4,70.5,13.5,8.7,19.5
4/9/2014,15.4,7.2,8,14.9,12.8,8,80,14.2,9.8,19.5
4/11/2014,15.3,6.7,6.9,14.6,12.1,8.2,88.2,13.2,8.7,18.9
4/12/2014,15.6,6.6,6.8,14.5,13.4,8.2,94,13.3,9.1,18.6
5/3/2014,16.6,5.2,7.5,16.9,13.6,7.6,39,15.1,9,20
5/5/2014,16.4,6.7,8.2,15.5,12.9,7.2,55,13.8,8.9,19.4
5/6/2014,15.5,6.4,7.4,14.6,13.2,6.4,56,13.3,8.8,20.2
5/8/2014,15.4,6.7,7.3,14.7,12.8,7.6,71,13.7,8.8,19.5
5/9/2014,15.4,7.3,7.9,14.9,12.6,8.5,81,14.2,9.8,19.6
5/11/2014,15.1,6.6,6.9,14.6,12,8.2,90,13.1,8.6,18.8
5/12/2014,15.6,6.7,6.8,14.5,13.1,8.2,94,13.3,9,18.6
6/1/2014,15.7,4.8,7,16.2,12.8,6,32,12.5,6.8,17.2
6/2/2014,16.2,4.8,8,16.8,13.2,6.7,35.5,13.7,7.3,21
6/3/2014,16.6,5.1,7.6,16.9,13.5,7.8,39,15.1,9.3,20.1
6/5/2014,16.3,6.4,8.2,15.5,12.5,6.6,51,13.6,8.8,19.2
6/6/2014,15.6,6.8,7.4,14.6,13.3,6.5,56,13.5,9,20.3
6/8/2014,15.4,6.6,7.4,14.6,12.7,7.6,71,13.6,8.8,19.5
6/10/2014,15.1,7.5,8,14.6,12.3,9,87,13.8,9.3,19.1
6/11/2014,15.6,6.6,7.1,14.6,12,8.2,90.9,13.1,8.8,18.9
7/1/2014,15.9,4.9,7,16.5,13,6,29,12.8,6.9,17.3
7/2/2014,16.2,4.8,8,16.7,13.3,6.7,33,13.7,7.5,20.6
7/3/2014,16.6,5.4,7.9,17,13.9,8,39,15,9.3,20.8
7/4/2014,16.9,8.7,8.4,16.7,14.1,8.2,55,15.7,10.9,19.5
7/5/2014,16.4,6.8,8.2,15.7,12.8,6.6,51,13.7,8.7,19.4
7/7/2014,15.5,7.8,6,14.7,13.3,7.3,65,14.2,9.2,20.5
7/8/2014,15.4,6.6,7.5,14.6,12.7,7.6,71,13.8,8.9,19.5
7/10/2014,15.1,7.6,8,14.6,12.2,9.3,87,13.7,9.3,19
7/11/2014,15.6,6.7,7,14.6,11.9,8.2,90.1,13.2,8.7,18.9
8/1/2014,15.8,5,7.5,16.4,12.9,6,29,12.7,6.9,17.5
8/4/2014,16.8,8.6,8.5,16.7,14,8.3,55,15.7,10.9,19.4
8/5/2014,15.8,6.4,8.2,14.9,12.6,6,51,12.9,8.2,18.9
8/7/2014,15.5,7.8,6.1,14.7,13.2,7.2,65,14,9.4,20.4
8/8/2014,15.4,6.8,7.7,14.6,12.7,7.6,71,13.7,9,19.3
8/9/2014,15.3,7.3,7.9,14.8,12.6,9,78,14.1,9.7,19.7
8/10/2014,15.1,7.6,7.2,14.6,12.2,9.2,87.3,13.7,9.3,18.8
8/12/2014,15.6,6.5,6.8,14.4,12.6,8.2,94,13.1,8.9,18.5
9/1/2014,15.9,5.3,7.2,16.3,12.9,6.1,31.9,12.7,7,17.5
9/5/2014,16.1,6.6,8.2,15.5,13,6.3,51,13.3,8.6,19
9/6/2014,15.6,7.2,7.4,14.7,13.3,6.5,56,13.5,8.9,20.2
9/7/2014,15.5,7.7,6.1,14.8,13.2,7.3,,14,9.3,20.3
9/9/2014,15.2,7,7.7,14.6,12.5,8.4,76,13.9,9.4,19.6
9/10/2014,15.1,7.7,7.3,14.5,12.3,9.3,89,13.7,9.4,19
9/12/2014,15.3,6.3,6.8,14.2,11.8,8,94,12.9,8.6,18.2
10/1/2014,16,5.1,7.2,16.2,12.8,6.1,33,12.7,6.9,17.3
10/2/2014,16.2,4.9,8,16.6,13.4,6.7,33,13.8,7.7,20.8
10/3/2014,16.5,5.7,8.1,17,13.9,8,39,15.1,9.3,20.8
10/4/2014,16.9,8.6,8.6,16.8,14,8.2,55,15.5,10.7,19.7
10/6/2014,15.5,6.7,7.4,14.5,13.6,6.6,56,13.5,8.8,20.2
10/7/2014,15.4,7.4,6.5,14.6,13.1,7.3,,13.9,9.1,20.2
10/9/2014,15.3,7.2,7.8,14.6,12.5,9,83,13.7,9.5,20
10/10/2014,15.1,7.7,7.2,14.6,12.2,9.2,89,13.7,9.3,18.8
10/11/2014,15.4,6.7,7,14.4,11.7,8.3,91,13.1,8.6,19.2
10/12/2014,15.4,6.5,6.8,14.2,12,8,93.9,12.9,8.8,18.2
11/2/2014,16.3,4.7,8.2,16.6,13.2,7,33,13.7,7.6,20.5
11/3/2014,16.5,6,8.2,17,13.8,8,39,15.2,9.3,20.5
11/4/2014,16.9,8.5,8.7,16.6,14.1,8.1,55,15.5,11.1,19.4
11/6/2014,15.7,7,7.4,14.6,13.8,6.6,56,13.6,9.2,20.8
11/7/2014,15.4,7.5,6.5,14.6,13.1,7.3,,13.9,9.2,20.1
11/8/2014,15.3,6.8,7.7,14.6,12.7,7.6,67.4,13.8,8.9,19.1
11/9/2014,15.3,7.5,7.8,14.6,12.5,8.9,83.5,13.7,9.4,19.8
11/11/2014,15.7,6.7,6.9,14.3,11.7,8,91,13.2,8.7,19.1
11/12/2014,15.5,6.3,6.8,14.2,11.9,8,94.5,13.1,8.7,17.8
12/2/2014,16.4,4.9,8.1,16.7,13.4,7.1,33,14,7.7,20.6
12/3/2014,16.4,6.4,7.9,16.8,13.7,8,42.9,15.1,9.3,20.4
12/5/2014,15.6,6.2,8.2,14.9,12.5,5.9,55,12.9,8,18.5
12/6/2014,15.6,6.9,7,14.6,13.6,6.8,56,13.7,9.1,20.7
12/8/2014,15.3,6.6,7.8,14.6,12.7,7.7,67.6,13.8,8.8,18.9
12/9/2014,15.2,7.6,7.7,14.6,12.6,8.9,80,13.7,9.4,19.7
12/11/2014,16,6.8,7,14.4,11.7,8.3,89.3,13.2,8.8,19.1
12/12/2014,15.5,6.4,6.8,14.3,12,8.2,94.5,13,8.8,18.2
13/01/2014,15.9,5.1,7.2,16.2,12.8,6.1,33,12.6,7,17.3
13/02/2014,16.5,5,7.5,16.9,13.5,7.3,33,14.7,7.7,20.5
13/03/2014,16.5,6.8,7.9,16.8,13.8,8.1,46,15.1,9.5,20.5
13/05/2014,15,5.8,8.1,14.9,12.9,5.8,55.5,13,8.2,18.5
13/06/2014,15.5,6.8,6.6,14.7,13.7,6.6,61,13.8,9.2,20.6
13/08/2014,15.3,6.8,7.8,14.6,12.9,7.6,67.5,13.7,8.9,19.1
13/10/2014,15.1,7.7,7.2,14.5,12.1,9.1,90,14,9.1,18.6
13/11/2014,16,6.8,7,14.4,11.7,8.3,90.1,13.2,8.8,18.8
14/01/2014,16.2,4.9,7.3,16.2,12.9,6.1,33,12.7,6.9,17.3
14/02/2014,16.5,5.1,8,16.9,13.5,8,33,14.8,7.8,20.6
14/03/2014,16.5,7.2,7.6,16.8,13.7,8,46,15.1,9.9,20.4
14/04/2014,17.1,8.8,8.7,16.5,13.9,7.9,54.9,15.4,11,19.4
14/05/2014,15.3,6.1,8.1,15.6,13,6,55,13.3,8.5,19.2
14/07/2014,15.4,7.6,7,14.7,13,7.4,,13.9,9.1,20.3
14/08/2014,15.2,6.7,7.1,14.6,13,7.6,71.5,13.8,9,19.4
14/10/2014,15.1,7.4,7.1,14.3,12,8.9,88,13.8,9,18.2
14/11/2014,15.7,6.8,6.9,14.3,11.7,8.2,92,13.2,8.8,19.1
15/01/2014,16.2,4.9,7.6,16.2,12.8,6.2,34,12.8,6.9,17.3
15/04/2014,16.7,8.6,8.5,16.2,13.6,7.8,54.9,14.9,10.8,19.4
15/05/2014,15.4,5.7,8.1,15.2,12.8,6.1,55,13,8.2,19
15/07/2014,15.5,7.6,7.2,14.7,12.9,7.4,74.3,14,9.1,20.3
15/08/2014,15.3,6.6,7.4,14.6,12.8,7.6,72.3,13.7,9,19.2
15/09/2014,15.2,7.4,7.7,14.6,12.6,8.9,82,13.6,9.2,19.5
15/10/2014,15.1,7.4,7,14.5,12.3,9,88,14,8.9,18.9
15/12/2014,15.5,6.5,6.8,14.2,11.8,8.3,94.5,13,8.6,18
16/01/2014,16.1,4.8,7.6,16,13,6.2,36,12.7,7,17.8
16/04/2014,16.8,8,8.5,16,13.4,7.6,54.9,14.6,10.6,19
16/05/2014,15.4,6,8.1,15.4,12.8,6.2,55,13.1,8.5,18.2
16/06/2014,15.5,6.9,7.1,14.6,13.5,6.8,61,13.6,9.1,21
16/07/2014,15.5,7.2,7.5,14.7,12.9,7.4,74.3,14,9.1,20.3
16/09/2014,15.3,7.6,7.6,14.6,12.6,8.6,87,13.6,9.3,19.2
16/10/2014,15.1,6.9,7,14.3,12.1,8.7,89,13.9,8.6,18.6
16/12/2014,15.4,6.3,6.8,14,11.9,8,94.5,12.8,8.5,17.7
17/01/2014,16.5,4.8,7.6,16.3,13.1,6.7,36,13.2,7.1,19
17/02/2014,16.1,5.1,7.3,16.8,13.3,8.4,35,14.5,8,20.5
17/03/2014,16.6,7.7,7.8,16.9,13.9,8.2,46,15.1,10.1,19.9
17/04/2014,16.7,8.5,8.5,16.1,13.7,7.7,55,14.6,10.9,19.4
17/06/2014,15.5,7.1,6.6,14.7,13.4,6.9,61,13.6,9.2,21
17/07/2014,15.5,7.2,7.3,14.6,13,7.4,74.3,13.9,9.1,20.2
17/09/2014,15.4,8.1,7.7,14.6,12.4,9.2,93,13.7,9.3,19
17/10/2014,15.2,6.8,7.2,14.3,11.9,8.7,89,14,8.7,18.3
17/11/2014,15.8,6.8,6.9,14.3,11.7,8,92,13.2,8.8,18.9
17/12/2014,15.3,6.1,6.5,13.8,11.8,7.9,93.5,12.7,8.1,16.7
18/02/2014,16.1,5.2,7.7,16.8,13.2,8.4,34.5,14.6,8.5,20.9
18/03/2014,17.1,8,7.8,16.8,13.8,8.3,50.3,15.3,10.1,19.7
18/04/2014,16.7,8.3,8.3,15.8,13.5,7.7,50,13.9,10.1,19.1
18/06/2014,15.4,7,6.9,14.8,13.5,6.9,61,13.6,9.2,21
18/07/2014,15.5,7.4,7.2,14.8,13,8,71.7,14,9.2,20.4
18/08/2014,15.4,6.8,7.4,14.5,12.8,7.6,70.5,13.7,9,19.2
18/09/2014,15.2,7.6,7.7,14.5,12.3,9,93,13.6,9.3,19.1
18/11/2014,15.7,6.7,6.9,14.2,11.5,8.2,92,13.1,8.7,18.5
18/12/2014,15.4,6.3,6.5,13.9,12.3,8,93.5,12.8,8.2,16
19/02/2014,16.1,5.1,7.5,16.7,13.2,8.6,34.5,15,9,20.7
19/03/2014,17.5,7.9,8.2,17.2,14.1,8.6,50.3,16,11.1,20
19/05/2014,15.4,6.4,8.1,15.3,12.9,6.2,55.5,13.2,8.6,18.2
19/06/2014,15.5,6.8,6.9,14.7,13.4,6.8,67.1,13.5,9.1,21
19/08/2014,15.3,6.7,7.4,14.5,12.7,7.6,70.5,13.7,8.9,19.2
19/09/2014,15.2,7.7,7.3,14.5,12.3,9.1,93,13.5,9.1,18.5
19/11/2014,15.6,6.7,6.7,14.1,11.6,8.2,92,13,8.7,18.6
19/12/2014,15.4,6,5.9,13.9,11.7,8,93.5,12.7,7.9,15.9
20/01/2014,16.4,4.7,7.6,16.3,13.2,6.4,37.6,13.3,7.2,20.3
20/02/2014,16,5,7.5,16.9,13.3,8,34.5,15,8.5,20.6
20/03/2014,17.4,7.8,8.4,17.1,14.1,8.8,50.3,15.9,11.6,20
20/05/2014,15.4,6.8,8.1,15.3,13,6.2,55,13.2,8.8,18.2
20/06/2014,15.5,6.8,6.9,14.7,13.4,6.9,67.1,13.5,9.2,21.5
20/08/2014,15.3,6.8,7.2,14.5,12.7,7.7,70.5,13.8,8.9,19.1
20/10/2014,15.1,6.8,7.2,14.3,12.1,8.7,89,13.8,8.7,18.4
20/11/2014,15.6,6.7,6.7,14.2,11.5,8.2,92,12.9,8.7,19.1
21/01/2014,16.1,4.8,7.8,16.5,13.2,6.4,38,13.7,7.2,21.1
21/02/2014,16.1,4.9,7.4,16.8,13.2,8.1,35,14.9,8.6,20.6
21/03/2014,17.3,8.3,9.1,17.3,14.4,9,50.3,16.4,11.6,20
21/04/2014,16.6,7.9,8.3,15.6,13.4,7.4,53,13.9,9.5,19.3
21/05/2014,15.7,7,8.1,15,13,6.5,55,13.4,9.2,18.4
21/07/2014,15.4,7.1,7.2,14.7,12.9,8,71.7,13.9,9.1,20.3
21/08/2014,15.3,6.8,7,14.5,12.6,7.7,70.5,13.7,8.9,19.1
21/10/2014,15.1,6.8,7.2,14.3,11.9,8.7,89,13.9,8.8,18.3
21/11/2014,15.4,6.7,6.7,14.3,11.3,8.1,90.5,12.9,8.9,19
22/01/2014,16.1,4.8,7.8,16.7,13.8,6.4,35.5,13.7,7.2,21.2
22/04/2014,16.7,8.3,8.3,16,13.4,7.5,50,14.4,10,19.5
22/05/2014,15.6,6.7,8.1,14.6,13,6.4,55,13.4,8.9,18.3
22/07/2014,15.4,7,7.2,14.6,12.9,7.9,70.1,13.8,9,20.2
22/08/2014,15.3,6.8,7.1,14.5,12.6,8,70.6,13.8,8.9,19
22/09/2014,15.2,7.3,7.4,14.5,12.2,9,92.5,13.4,9.1,18.6
22/10/2014,15.1,6.9,6.5,14.3,12,8.9,88,13.9,8.8,18.3
22/12/2014,15.3,6.1,5.9,14.1,12.3,8.3,90,12.8,8.2,17
23/01/2014,16.1,4.8,7.8,17.1,13.7,6.5,35.5,13.7,7.2,20.9
23/04/2014,16.5,7.8,8.3,16,13.3,7.4,54.6,14.2,9.8,20.2
23/05/2014,15.5,6.6,8.1,14.7,12.8,6.3,55,13.4,9.1,18.3
23/06/2014,15.4,6.8,6.4,14.7,13.3,6.9,64,13.5,9,20.6
23/07/2014,15.4,7.1,7.4,14.6,12.9,7.7,70.1,13.9,8.9,20.1
23/09/2014,15.2,7.4,7.4,14.6,12.2,9.1,91,13.5,9.2,19.2
23/10/2014,15.2,6.7,6.5,14.3,11.9,8.4,87.5,13.8,8.6,18.2
23/12/2014,15.5,6.1,5.9,14,12.2,8.5,89.9,12.9,8.3,17.5
24/01/2014,16.2,4.8,7.8,16.9,13.5,6.6,35.5,13.7,7.2,20.2
24/02/2014,16.1,5,7.6,16.8,13.3,8.1,37,15,8.7,20.6
24/03/2014,17.5,8.8,9.9,17.7,14.9,9.2,50.3,16.8,12.1,20.9
24/04/2014,16.2,7.7,8.3,15.9,13.3,7.4,50,14,9.7,20.1
24/06/2014,15.4,6.9,6.4,14.8,13.4,6.9,64,13.7,9.1,20.6
24/07/2014,15.4,7.1,7.4,14.8,12.9,7.6,70.1,13.8,8.9,20.3
24/09/2014,15.2,7.4,6.7,14.6,12.3,9,89.9,13.6,9.1,18.7
24/10/2014,15.1,6.6,7,14.2,11.8,8.4,91,13.9,8.6,18.2
24/11/2014,15.3,6.5,6.7,14.1,11.3,8,90,12.7,8.7,18.7
24/12/2014,15.5,6.1,5.9,13.8,12.3,8.5,89.9,13,8.4,17.5
25/02/2014,16.1,5,7.7,16.7,13.3,8,33.3,15.2,8.6,21.9
25/03/2014,17.3,9.3,9,17.6,15.3,8.9,50.3,16.3,11.5,21.1
25/04/2014,16.5,7.8,8.2,15.8,13.4,7.4,55,14.1,9.7,20.1
25/06/2014,15.6,7.1,6.4,14.7,13.4,6.9,64,14.3,9.2,20.6
25/07/2014,15.3,6.8,6.7,14.6,12.9,7.5,70,13.8,8.8,20.1
25/08/2014,15.4,7,7.2,14.6,12.7,8,72,13.9,9.2,19.2
25/09/2014,15.2,7.5,7,14.6,12.3,8.8,85.8,13.6,9.2,18.8
25/11/2014,15.4,6.5,6.7,14.1,11.2,8,90,12.8,8.9,18.8
25/12/2014,15.4,6,5.9,13.8,12.5,8.5,89,13,8.2,17.4
26/02/2014,16.3,5,7.4,17,13.5,8,36.6,15.4,8.9,22.3
26/03/2014,17,8.7,9,17.1,14.7,8.5,55,15.8,11.6,20.1
26/05/2014,15.5,7,7.9,14.6,12.9,6.5,55,13.3,9,18.3
26/06/2014,15.4,7,6.2,14.6,13.4,6.9,64,14.2,9.3,20.7
26/08/2014,15.4,6.9,7.3,14.7,12.6,7.9,73.5,13.9,9.3,18.9
26/09/2014,15.2,7.3,7.2,14.6,12.3,9,88,13.6,9.1,18.7
26/11/2014,15.2,6.4,6.7,14.1,11.2,8,89.8,12.7,8.8,18.7
26/12/2014,15.4,6,5.9,13.7,12.5,8.4,89,12.9,8,17.5
27/01/2014,16.2,4.7,8,16.9,13.3,6.6,35.5,13.8,7.2,20
27/02/2014,17.3,5,7.4,17.3,14,7.6,40,15.6,9,21.7
27/03/2014,17,8.7,8.9,17,14.7,8.4,55,16,11.3,20.3
27/05/2014,15.7,7.3,7.7,14.8,13,6.6,52,13.5,9.4,18.8
27/06/2014,15.5,7,6,14.6,13.2,6.8,70,14,9.3,20.6
27/08/2014,15.3,6.9,7.7,14.5,12.6,7.8,73.6,13.8,9.2,18.8
27/10/2014,15.1,6.3,6.9,14.1,11.7,8.4,90,13.9,8.3,18
27/11/2014,15.4,6.6,6.7,14.1,11.2,8,92,12.6,8.7,18.6
28/02/2014,17.1,5.1,7.4,17.6,13.9,7.7,38.1,15.5,9.3,21.3
28/03/2014,17.1,8.9,8.7,17.1,14.9,8.3,55,16.1,11.4,20.3
28/04/2014,16.4,7.3,8.2,15.8,13.2,7.3,55,14,9.6,19.4
28/05/2014,15.8,7,7.7,14.8,13.3,6.7,52,13.5,9.3,20
28/07/2014,15.3,6.5,6.7,14.6,12.6,7.3,70,13.6,8.6,20
28/08/2014,15.3,7,7.8,14.6,12.5,7.9,80.9,13.9,9.2,19
28/10/2014,15.1,6.5,7.1,14,11.6,7.7,90,13.9,8.4,18.3
28/11/2014,15.2,6.7,6.7,14,11.2,8,91.8,12.8,8.7,18.6
29/04/2014,16.4,7.1,8.2,15.8,13.2,7.1,55,14,9.7,19.7
29/05/2014,15.7,6.7,7.7,14.8,13.3,6.6,55,13.7,9.1,20.4
29/07/2014,15.4,6.5,7.1,14.6,12.8,7.4,70,13.6,8.6,19.9
29/08/2014,15.5,7.1,8.3,14.8,12.8,7.9,82,14,9.5,19.4
29/09/2014,15.2,7.4,7.5,14.5,12.1,8.8,88.6,13.5,9.1,19
29/10/2014,15.2,6.7,6.9,14,11.7,8.1,92,13.4,8.5,18.5
29/12/2014,15.3,5.7,5.9,13.7,12.6,8.5,85,12.8,7.7,17.4
30/05/2014,15.7,6.6,7.7,14.9,13.2,6.7,60.5,13.8,9.1,20.5
30/06/2014,15.4,7,6,14.5,13.2,6.8,70,13.8,9.7,20.6
30/07/2014,15.4,6.4,7,14.5,12.7,7.4,67,13.5,8.7,19.6
30/09/2014,15.2,7.5,7.5,14.4,12.1,8.9,91,13.6,9.2,19.1
30/10/2014,15.3,6.5,6.9,14,11.8,8.1,92,13.1,8.6,18.6
30/12/2014,15.3,5.9,5.9,13.7,12.8,9,85,12.8,8,18
31/03/2014,17.1,8.8,8.7,16.9,14.5,8.2,55,15.9,11.1,19.9
31/07/2014,15.4,6.5,7.3,14.7,12.7,7.4,67,13.6,8.8,19.7
31/10/2014,15.3,6.7,6.9,14.7,12,8.5,92,13.3,8.7,19.1
31/12/2014,15.4,6.1,5.9,13.8,12.8,9.3,85,13.1,8.1,18
